Target id,Gene symbol,Chromosome,Gene name,Protein name,Ensembl id,UniProt id,P_value,FDR(BH),FDR(Bonferroni),Relationship,Value
"SMTT10949","SUV39H1","None","suppressor of variegation 3-9 homolog 1","None","ENSG00000101945","None","0.0118154","0.0501663","1.0","By_ingredient","0.1765"
"SMTT10950","SUV39H2","None","suppressor of variegation 3-9 homolog 2","None","ENSG00000152455","None","0.0196154","0.0606357","1.0","By_ingredient","0.1922"
"SMTT10955","SWAP70","None","switching B cell complex subunit SWAP70","None","ENSG00000133789","None","0.0196154","0.0606357","1.0","By_ingredient","0.1935"
"SMTT10957","SYCE2","None","synaptonemal complex central element protein 2","None","ENSG00000161860","None","0.00789239","0.0435328","1.0","By_ingredient","0.1808"
"SMTT10963","SYNCRIP","None","synaptotagmin binding cytoplasmic RNA interacting protein","None","ENSG00000135316","None","0.0157231","0.0562079","1.0","By_ingredient","0.1755"
"SMTT10967","SYNGR3","None","synaptogyrin 3","None","ENSG00000127561","None","0.0118154","0.0501663","1.0","By_ingredient","0.1781"
"SMTT10969","SYNJ2BP","None","synaptojanin 2 binding protein","None","ENSG00000213463","None","0.00395393","0.032859","1.0","By_ingredient","0.2234"
"SMTT10977","SYT17","None","synaptotagmin 17","None","ENSG00000103528","None","0.0157231","0.0562079","1.0","By_ingredient","0.193"
"SMTT10986","SYTL5","None","synaptotagmin like 5","None","ENSG00000147041","None","0.00789239","0.0435328","1.0","By_ingredient","0.2018"
"SMTT10997","TACC3","None","transforming acidic coiled-coil containing protein 3","None","ENSG00000013810","None","0.00789239","0.0435328","1.0","By_ingredient","0.1877"
"SMTT11002","TAF12","None","TATA-box binding protein associated factor 12","None","ENSG00000120656","None","0.00789239","0.0435328","1.0","By_ingredient","0.2112"
"SMTT11007","TAF5","None","TATA-box binding protein associated factor 5","None","ENSG00000148835","None","0.0118154","0.0501663","1.0","By_ingredient","0.1805"
"SMTT11021","TAOK1","None","TAO kinase 1","None","ENSG00000160551","None","0.0196154","0.0606357","1.0","By_ingredient","0.1862"
"SMTT11022","TAOK3","None","TAO kinase 3","None","ENSG00000135090","None","0.0118154","0.0501663","1.0","By_ingredient","0.1806"
"SMTT11055","TATDN2","None","TatD DNase domain containing 2","None","ENSG00000157014","None","0.0118154","0.0501663","1.0","By_ingredient","0.1948"
"SMTT11072","TC2N","None","tandem C2 domains, nuclear","None","ENSG00000165929","None","0.0157231","0.0562079","1.0","By_ingredient","0.1768"
"SMTT11082","TCF19","None","transcription factor 19","None","ENSG00000137310","None","0.0118154","0.0501663","1.0","By_ingredient","0.2"
"SMTT11108","TEDC1","None","tubulin epsilon and delta complex 1","None","ENSG00000185347","None","0.00395393","0.032859","1.0","By_ingredient","0.2088"
"SMTT11113","TENT4A","None","None","None","None","None","0.0196154","0.0606357","1.0","By_ingredient","0.2003"
"SMTT11117","TENT5C","None","None","None","None","None","0.0118154","0.0501663","1.0","By_ingredient","0.1647"
"SMTT11119","TES","None","testin LIM domain protein","None","ENSG00000135269","None","0.0196154","0.0606357","1.0","By_ingredient","0.179"
"SMTT11125","TEX30","None","testis expressed 30","None","ENSG00000151287","None","0.0118154","0.0501663","1.0","By_ingredient","0.2043"
"SMTT11131","TFDP1","None","transcription factor Dp-1","None","ENSG00000198176","None","0.0157231","0.0562079","1.0","By_ingredient","0.1971"
"SMTT11135","TFF3","None","trefoil factor 3","None","ENSG00000160180","None","0.0157231","0.0562079","1.0","By_ingredient","0.1798"
"SMTT11140","TGIF2","None","TGFB induced factor homeobox 2","None","ENSG00000118707","None","0.0118154","0.0501663","1.0","By_ingredient","0.2019"
"SMTT11155","THOC5","None","THO complex 5","None","ENSG00000100296","None","0.00395393","0.032859","1.0","By_ingredient","0.2091"
"SMTT11156","THOP1","None","thimet oligopeptidase 1","None","ENSG00000172009","None","0.0234926","0.0652382","1.0","By_ingredient","0.2068"
"SMTT11158","THSD4","None","thrombospondin type 1 domain containing 4","None","ENSG00000187720","None","0.00395393","0.032859","1.0","By_ingredient","0.2062"
"SMTT11173","TIMELESS","None","timeless circadian regulator","None","ENSG00000111602","None","0.0157231","0.0562079","1.0","By_ingredient","0.192"
"SMTT11176","TIMM21","None","translocase of inner mitochondrial membrane 21","None","ENSG00000075336","None","0.00395393","0.032859","1.0","By_ingredient","0.1998"
"SMTT11179","TIPIN","None","TIMELESS interacting protein","None","ENSG00000075131","None","0.0157231","0.0562079","1.0","By_ingredient","0.1858"
"SMTT11181","TK1","None","thymidine kinase 1","None","ENSG00000167900","None","0.0273545","0.069462","1.0","By_ingredient","0.188"
"SMTT11186","TLCD1","None","TLC domain containing 1","None","ENSG00000160606","None","0.00395393","0.032859","1.0","By_ingredient","0.2357"
"SMTT11190","TLK2","None","tousled like kinase 2","None","ENSG00000146872","None","0.00395393","0.032859","1.0","By_ingredient","0.202"
"SMTT11194","TLNRD1","None","talin rod domain containing 1","None","ENSG00000140406","None","0.00789239","0.0435328","1.0","By_ingredient","0.2078"
"SMTT11208","TM6SF1","None","transmembrane 6 superfamily member 1","None","ENSG00000136404","None","0.0234926","0.0652382","1.0","By_ingredient","0.1698"
"SMTT11216","TMC4","None","transmembrane channel like 4","None","ENSG00000167608","None","0.00395393","0.032859","1.0","By_ingredient","0.1842"
"SMTT11226","TMED8","None","transmembrane p24 trafficking protein family member 8","None","ENSG00000100580","None","0.00395393","0.032859","1.0","By_ingredient","0.1971"
"SMTT11229","TMEM106C","None","transmembrane protein 106C","None","ENSG00000134291","None","0.00789239","0.0435328","1.0","By_ingredient","0.1924"
"SMTT11230","TMEM107","None","transmembrane protein 107","None","ENSG00000179029","None","0.00395393","0.032859","1.0","By_ingredient","0.2329"
"SMTT11244","TMEM150A","None","transmembrane protein 150A","None","ENSG00000168890","None","0.00395393","0.032859","1.0","By_ingredient","0.2"
"SMTT11245","TMEM150C","None","transmembrane protein 150C","None","ENSG00000249242","None","0.00395393","0.032859","1.0","By_ingredient","0.2311"
"SMTT11251","TMEM168","None","transmembrane protein 168","None","ENSG00000146802","None","0.00789239","0.0435328","1.0","By_ingredient","0.1905"
"SMTT11257","TMEM181","None","transmembrane protein 181","None","ENSG00000146433","None","0.00395393","0.032859","1.0","By_ingredient","0.183"
"SMTT11261","TMEM19","None","transmembrane protein 19","None","ENSG00000139291","None","0.00789239","0.0435328","1.0","By_ingredient","0.18"
"SMTT11266","TMEM230","None","transmembrane protein 230","None","ENSG00000089063","None","0.00395393","0.032859","1.0","By_ingredient","0.1936"
"SMTT11273","TMEM30A","None","transmembrane protein 30A","None","ENSG00000112697","None","0.00395393","0.032859","1.0","By_ingredient","0.1961"
"SMTT11278","TMEM45B","None","transmembrane protein 45B","None","ENSG00000151715","None","0.00789239","0.0435328","1.0","By_ingredient","0.1794"
"SMTT11284","TMEM64","None","transmembrane protein 64","None","ENSG00000180694","None","0.0118154","0.0501663","1.0","By_ingredient","0.1828"
"SMTT11290","TMEM97","None","transmembrane protein 97","None","ENSG00000109084","None","0.00789239","0.0435328","1.0","By_ingredient","0.1808"
"SMTT11309","TMTC2","None","transmembrane and tetratricopeptide repeat containing 2","None","ENSG00000179104","None","0.00395393","0.032859","1.0","By_ingredient","0.1855"
"SMTT11312","TMX1","None","thioredoxin related transmembrane protein 1","None","ENSG00000139921","None","0.0118154","0.0501663","1.0","By_ingredient","0.1791"
"SMTT11344","TOB2","None","transducer of ERBB2, 2","None","ENSG00000183864","None","0.0157231","0.0562079","1.0","By_ingredient","0.1714"
"SMTT11356","TOPBP1","None","DNA topoisomerase II binding protein 1","None","ENSG00000163781","None","0.0157231","0.0562079","1.0","By_ingredient","0.1922"
"SMTT11367","TP53INP1","None","tumor protein p53 inducible nuclear protein 1","None","ENSG00000164938","None","0.0234926","0.0652382","1.0","By_ingredient","0.1741"
"SMTT11368","TP53INP2","None","tumor protein p53 inducible nuclear protein 2","None","ENSG00000078804","None","0.00789239","0.0435328","1.0","By_ingredient","0.1916"
"SMTT11374","TPD52L1","None","tumor protein D52 like 1","None","ENSG00000111907","None","0.0118154","0.0501663","1.0","By_ingredient","0.1707"
"SMTT11389","TPT1","None","tumor protein, translationally-controlled 1","None","ENSG00000133112","None","0.0388498","0.0802502","1.0","By_ingredient","0.1734"
"SMTT11390","TPX2","None","TPX2, microtubule nucleation factor","None","ENSG00000088325","None","0.0118154","0.0501663","1.0","By_ingredient","0.1983"
"SMTT11392","TRA2B","None","transformer 2 beta homolog","None","ENSG00000136527","None","0.00395393","0.032859","1.0","By_ingredient","0.1981"
"SMTT11413","TRAPPC8","None","trafficking protein particle complex 8","None","ENSG00000153339","None","0.0157231","0.0562079","1.0","By_ingredient","0.1892"
"SMTT11418","TRERF1","None","transcriptional regulating factor 1","None","ENSG00000124496","None","0.0118154","0.0501663","1.0","By_ingredient","0.2072"
"SMTT11467","TRIP13","None","thyroid hormone receptor interactor 13","None","ENSG00000071539","None","0.0157231","0.0562079","1.0","By_ingredient","0.1956"
"SMTT11483","TROAP","None","trophinin associated protein","None","ENSG00000135451","None","0.00789239","0.0435328","1.0","By_ingredient","0.2258"
"SMTT11484","TRP53","None","None","None","None","None","0.0388498","0.0802502","1.0","By_ingredient","0.1819"
"SMTT11499","TSEN15","None","tRNA splicing endonuclease subunit 15","None","ENSG00000198860","None","0.00789239","0.0435328","1.0","By_ingredient","0.2189"
"SMTT11502","TSN","None","translin","None","ENSG00000211460","None","0.00789239","0.0435328","1.0","By_ingredient","0.1882"
"SMTT11507","TSPAN31","None","tetraspanin 31","None","ENSG00000135452","None","0.00395393","0.032859","1.0","By_ingredient","0.1741"
"SMTT11536","TTC39B","None","tetratricopeptide repeat domain 39B","None","ENSG00000155158","None","0.00395393","0.032859","1.0","By_ingredient","0.2402"
"SMTT11541","TTC9","None","tetratricopeptide repeat domain 9","None","ENSG00000133985","None","0.00395393","0.032859","1.0","By_ingredient","0.193"
"SMTT11543","TTK","None","TTK protein kinase","None","ENSG00000112742","None","0.0196154","0.0606357","1.0","By_ingredient","0.1757"
"SMTT11563","TUBD1","None","tubulin delta 1","None","ENSG00000108423","None","0.0388498","0.0802502","1.0","By_ingredient","0.1841"
"SMTT11569","TULP4","None","tubby like protein 4","None","ENSG00000130338","None","0.0118154","0.0501663","1.0","By_ingredient","0.1876"
"SMTT11591","TYW1","None","tRNA-yW synthesizing protein 1 homolog","None","ENSG00000198874","None","0.0339229","0.0757156","1.0","By_ingredient","0.3941"
"SMTT11604","UBALD2","None","UBA like domain containing 2","None","ENSG00000185262","None","0.00789239","0.0435328","1.0","By_ingredient","0.182"
"SMTT11613","UBE2D1","None","ubiquitin conjugating enzyme E2 D1","None","ENSG00000072401","None","0.0388498","0.0802502","1.0","By_ingredient","0.1615"
"SMTT11614","UBE2D2","None","ubiquitin conjugating enzyme E2 D2","None","ENSG00000131508","None","0.0234926","0.0652382","1.0","By_ingredient","0.1989"
"SMTT11623","UBE2H","None","ubiquitin conjugating enzyme E2 H","None","ENSG00000186591","None","0.00395393","0.032859","1.0","By_ingredient","0.2095"
"SMTT11630","UBE2N","None","ubiquitin conjugating enzyme E2 N","None","ENSG00000177889","None","0.0234926","0.0652382","1.0","By_ingredient","0.1904"
"SMTT11632","UBE2QL1","None","ubiquitin conjugating enzyme E2 Q family like 1","None","ENSG00000215218","None","0.00789239","0.0435328","1.0","By_ingredient","0.1857"
"SMTT11637","UBE2W","None","ubiquitin conjugating enzyme E2 W","None","ENSG00000104343","None","0.0157231","0.0562079","1.0","By_ingredient","0.192"
"SMTT11655","UBR7","None","ubiquitin protein ligase E3 component n-recognin 7 (putative)","None","ENSG00000012963","None","0.00395393","0.032859","1.0","By_ingredient","0.1979"
"SMTT11661","UCHL5","None","ubiquitin C-terminal hydrolase L5","None","ENSG00000116750","None","0.00789239","0.0435328","1.0","By_ingredient","0.2138"
"SMTT11662","UCK2","None","uridine-cytidine kinase 2","None","ENSG00000143179","None","0.0157231","0.0562079","1.0","By_ingredient","0.1955"
"SMTT11669","UGDH","None","UDP-glucose 6-dehydrogenase","None","ENSG00000109814","None","0.0312013","0.0729984","1.0","By_ingredient","0.1795"
"SMTT11691","UHMK1","None","U2AF homology motif kinase 1","None","ENSG00000152332","None","0.0273545","0.069462","1.0","By_ingredient","0.1958"
"SMTT11718","URAD","None","ureidoimidazoline (2-oxo-4-hydroxy-4-carboxy-5-) decarboxylase","None","ENSG00000183463","None","0.00789239","0.0435328","1.0","By_ingredient","0.2804"
"SMTT11724","USP1","None","ubiquitin specific peptidase 1","None","ENSG00000162607","None","0.00395393","0.032859","1.0","By_ingredient","0.1976"
"SMTT11739","USP4","None","ubiquitin specific peptidase 4","None","ENSG00000114316","None","0.0234926","0.0652382","1.0","By_ingredient","0.1757"
"SMTT11740","USP40","None","ubiquitin specific peptidase 40","None","ENSG00000085982","None","0.00395393","0.032859","1.0","By_ingredient","0.1955"
"SMTT11745","USP5","None","ubiquitin specific peptidase 5","None","ENSG00000111667","None","0.0118154","0.0501663","1.0","By_ingredient","0.1896"
"SMTT11747","USP54","None","ubiquitin specific peptidase 54","None","ENSG00000166348","None","0.00395393","0.032859","1.0","By_ingredient","0.1921"
"SMTT11769","VARS1","None","None","None","None","None","0.0157231","0.0562079","1.0","By_ingredient","0.2091"
"SMTT11772","VAT1","None","vesicle amine transport 1","None","ENSG00000108828","None","0.0196154","0.0606357","1.0","By_ingredient","0.1783"
"SMTT11784","VGLL4","None","vestigial like family member 4","None","ENSG00000144560","None","0.0196154","0.0606357","1.0","By_ingredient","0.1773"
"SMTT11796","VPS41","None","VPS41, HOPS complex subunit","None","ENSG00000006715","None","0.00395393","0.032859","1.0","By_ingredient","0.1993"
"SMTT11819","WBP1","None","WW domain binding protein 1","None","ENSG00000239779","None","0.0118154","0.0501663","1.0","By_ingredient","0.1985"
"SMTT11824","WDHD1","None","WD repeat and HMG-box DNA binding protein 1","None","ENSG00000198554","None","0.0118154","0.0501663","1.0","By_ingredient","0.1984"
"SMTT11829","WDR4","None","WD repeat domain 4","None","ENSG00000160193","None","0.0157231","0.0562079","1.0","By_ingredient","0.1736"
"SMTT11836","WDR54","None","WD repeat domain 54","None","ENSG00000005448","None","0.00789239","0.0435328","1.0","By_ingredient","0.1913"
"SMTT11842","WDR76","None","WD repeat domain 76","None","ENSG00000092470","None","0.00395393","0.032859","1.0","By_ingredient","0.2052"
"SMTT11852","WIPI1","None","WD repeat domain, phosphoinositide interacting 1","None","ENSG00000070540","None","0.00789239","0.0435328","1.0","By_ingredient","0.1815"
"SMTT11853","WIPI2","None","WD repeat domain, phosphoinositide interacting 2","None","ENSG00000157954","None","0.0157231","0.0562079","1.0","By_ingredient","0.1774"
"SMTT11871","WSB2","None","WD repeat and SOCS box containing 2","None","ENSG00000176871","None","0.0118154","0.0501663","1.0","By_ingredient","0.1967"
"SMTT11874","WWC2","None","WW and C2 domain containing 2","None","ENSG00000151718","None","0.0118154","0.0501663","1.0","By_ingredient","0.1811"
"SMTT11875","WWC3","None","WWC family member 3","None","ENSG00000047644","None","0.00789239","0.0435328","1.0","By_ingredient","0.1825"
"SMTT11876","WWP1","None","WW domain containing E3 ubiquitin protein ligase 1","None","ENSG00000123124","None","0.0157231","0.0562079","1.0","By_ingredient","0.1854"
"SMTT11891","XPO7","None","exportin 7","None","ENSG00000130227","None","0.00395393","0.032859","1.0","By_ingredient","0.1895"
"SMTT11904","YBX1","None","Y-box binding protein 1","None","ENSG00000065978","None","0.0157231","0.0562079","1.0","By_ingredient","0.1773"
"SMTT11913","YPEL2","None","yippee like 2","None","ENSG00000175155","None","0.00789239","0.0435328","1.0","By_ingredient","0.1827"
"SMTT11915","YPEL5","None","yippee like 5","None","ENSG00000119801","None","0.00789239","0.0435328","1.0","By_ingredient","0.1872"
